Id,Label,timeset,username,category,post_activity,fan_count,talking_about_count,users_can_post,link
6020654822,SuicideGirls,,SuicideGirls,Website,0.32,6110036,96436,yes,https://www.facebook.com/SuicideGirls/
101800100890,Thrillist,,Thrillist,News & Media Website,1.2,5129558,369784,yes,https://www.facebook.com/Thrillist/
277590319016758,Gamedude,,,Shopping & Retail,0,42,0,no,https://www.facebook.com/pages/Gamedude/277590319016758
244334115758,Cthulhu Hand Luke,,cthulhuhandluke,Arts & Entertainment,0.16,187915,113932,yes,https://www.facebook.com/cthulhuhandluke/
133556670019326,Adam West The Bat,,adamwestthebat,Musician/Band,0,4799,2,yes,https://www.facebook.com/adamwestthebat/
98127547547,Tora! Tora! Tora!,,toratoratoraband,Musician/Band,0,1059,0,yes,https://www.facebook.com/toratoratoraband/
104004176242,Tattoo Savage Magazine,,tattoosavagemagazine,Magazine,0,380030,169,yes,https://www.facebook.com/tattoosavagemagazine/
109770192401884,Cosplay Wigs,,CosplayWigsUSA,Fashion,0.01,119932,48,yes,https://www.facebook.com/CosplayWigsUSA/
22360286046,826NYC and the Brooklyn Superhero Supply Company,,826NYC,Nonprofit Organization,0.02,5231,29,yes,https://www.facebook.com/826NYC/
108095595889668,Excelsior ! The Fans of STAN LEE,,excelsiorfans,Community,0.18,3140,217,no,https://www.facebook.com/excelsiorfans/
47691746632,The LGBTQ Center of Long Beach,,CenterLB,Nonprofit Organization,0.02,11740,144,yes,https://www.facebook.com/CenterLB/
162253609555,Joe Bob Briggs,,JoeBobBriggs,Author,0.06,23331,591,yes,https://www.facebook.com/JoeBobBriggs/
12887942787,The Dark Knight Trilogy,,darkknighttrilogy,Movie,0,19111682,8129,no,https://www.facebook.com/darkknighttrilogy/
133867773359252,Riverside CA Chapter of the Zombie Research Society,,RiversideZRS,Nonprofit Organization,0,339,0,yes,https://www.facebook.com/RiversideZRS/
184479181600418,Zombie Gnomes,,ZombieGnomes,Patio/Garden,0.02,8555,28,yes,https://www.facebook.com/ZombieGnomes/
264277840350326,Killer Klowns from Outer Space,,KillerKlownsFromOuterSpaceMovie,Movie,0,124546,116,yes,https://www.facebook.com/KillerKlownsFromOuterSpaceMovie/
108329932528591,Killer Klowns from Outer Space,,,Movie,0,35369,0,yes,https://www.facebook.com/pages/Killer-Klowns-from-Outer-Space/108329932528591
74100576336,Facebook Business,,marketing,Website,0.45,12046022,11921,yes,https://www.facebook.com/marketing/
56914348750,Tumbler & Tipsy,,TumblerandTipsy,Clothing (Brand),0.01,13746,5,yes,https://www.facebook.com/TumblerandTipsy/
151086404959203,Jim Hanley's Universe (Comics),,,Comic Bookstore,0,268,0,no,https://www.facebook.com/pages/Jim-Hanleys-Universe-Comics/151086404959203
99556434458,Ninja Division - Soda Pop Miniatures,,NDSPM,Games/Toys,0.07,22677,252,yes,https://www.facebook.com/NDSPM/
192526514110346,CCP Comics,,ccpcomics,Publisher,0.01,2352,2,yes,https://www.facebook.com/ccpcomics/
50467716791,TheJokerBlogs,,thejokerblogs,TV Show,0,355232,181,yes,https://www.facebook.com/thejokerblogs/
105169226241385,Drunk-Robot,,drunkrobotcomic,Website,0,253,0,yes,https://www.facebook.com/drunkrobotcomic/
67400590475,Cyanide & Happiness,,explosm,Arts & Entertainment,0.17,11870562,72570,yes,https://www.facebook.com/explosm/
244547778912589,Sub Cultured,,SubCultured,Entertainment Website,0.13,3518,98,yes,https://www.facebook.com/SubCultured/
275541337333,Freemont Street Experience,,,Local Business,0,3486,4,yes,https://www.facebook.com/Freemont-Street-Experience-275541337333/
49491894003,Scott Pilgrim vs. the World,,ScottPilgrim,Movie,0,3083708,1732,yes,https://www.facebook.com/ScottPilgrim/
9588466619,Futurama,,Futurama,TV Show,0.01,26505683,10843,no,https://www.facebook.com/Futurama/
17337462361,Queen,,Queen,Musician/Band,0.04,28477234,87147,yes,https://www.facebook.com/Queen/
150015841693289,Carrie Anne ART,,CarrieAnneART,Artist,0,2838,38,yes,https://www.facebook.com/CarrieAnneART/
115881742528,Moonstone,,MoonstoneBooks,Publisher,0,2346,6,yes,https://www.facebook.com/MoonstoneBooks/
6708787004,South Park,,southpark,TV Show,0.04,43815612,62642,yes,https://www.facebook.com/southpark/
71484693292,"Dystel, Goderich & Bourret",,DGandB,Literary Arts,0.04,2649,13,no,https://www.facebook.com/DGandB/
116924901674061,Naomi Novik,,naominovik,Author,0.02,17161,186,yes,https://www.facebook.com/naominovik/
1703652369954595,Big Bear Mountain Resort,,bigbearmountainresort,Ski Resort,0.03,140479,521,yes,https://www.facebook.com/bigbearmountainresort/
28533513548,Squid Works,,squidworkscoop,Media/News Company,0,773,1,yes,https://www.facebook.com/squidworkscoop/
236130539740318,Horror Maniacs,,HorrorManiacs1,Public Figure,0.05,203679,17717,yes,https://www.facebook.com/HorrorManiacs1/
115359530810,Popular Productions,,popularproductions,Arts & Entertainment,0.01,4577,15,no,https://www.facebook.com/popularproductions/
119373421477583,Forge,,ForgeCon,Recreation Center,0,445,0,yes,https://www.facebook.com/ForgeCon/
124855029282,Pinball Publishing,,pinballpublishing,Printing Service,0,872,0,yes,https://www.facebook.com/pinballpublishing/
292462355028,For Fans By Fans,,ForFansxFans,Clothing (Brand),0.04,69782,714,yes,https://www.facebook.com/ForFansxFans/
115368391829425,October Toys,,octobertoys,Local Business,0,2296,0,yes,https://www.facebook.com/octobertoys/
142905722422303,"NIS America, Inc.",,NISAmericaInc,Games/Toys,0.09,78726,3058,yes,https://www.facebook.com/NISAmericaInc/
115963645930,SOTA Toys,,StateOfTheArtToys,Games/Toys,0,2377,2,yes,https://www.facebook.com/StateOfTheArtToys/
24024445330,Smart Pop Books,,smartpopbooks,Media/News Company,0,1758,1,no,https://www.facebook.com/smartpopbooks/
56261388495,Sigh Co. Graphics,,sighcographics,Local Business,0,1362,2,yes,https://www.facebook.com/sighcographics/
139692849382308,Shiflett Brothers,,,Public Figure,0,21,0,no,https://www.facebook.com/pages/Shiflett-Brothers/139692849382308
139713516047664,Art By Nan Hockin,,nanhockin,Artist,0.04,1952,16,yes,https://www.facebook.com/nanhockin/
222055364517536,"Cradle Me, Sky",,CradleMeSky,Entertainment Website,0,74,0,yes,https://www.facebook.com/CradleMeSky/
112555052092831,Viper Comics,,,Interest,0,168,0,no,https://www.facebook.com/pages/Viper-Comics/112555052092831
124287344315245,Toynami,,Toynami,Games/Toys,0.01,14517,14,yes,https://www.facebook.com/Toynami/
270397291972,Last Gasp,,lastgasp,Publisher,0,13365,9,yes,https://www.facebook.com/lastgasp/
129947207027276,Brand Loyalty Toys,,,Product/Service,0,146,0,yes,https://www.facebook.com/Brand-Loyalty-Toys-129947207027276/
194463343928002,Wumplings,,,Artist,0,152,0,yes,https://www.facebook.com/Wumplings-194463343928002/
107170132697493,Suncoast Games and Comics,,,Comic Bookstore,0,46,0,no,https://www.facebook.com/pages/Suncoast-Games-and-Comics/107170132697493
200553669966937,Paisley Fawn,,paisleyfawn,Artist,0,158,0,yes,https://www.facebook.com/paisleyfawn/
212075065470240,Classi-Glo,,,Jewelry/Watches,0,75,0,yes,https://www.facebook.com/Classi-Glo-212075065470240/
194861727190826,Pretty In Plastic,,prettyinplastic,Graphic Designer,0.02,2421,13,yes,https://www.facebook.com/prettyinplastic/
271407892820,Lithia's Creations,,lithiascreations,Shopping & Retail,0,1596,1,yes,https://www.facebook.com/lithiascreations/
159967720683865,Aislinn Dawn,,,Artist,0,485,1,yes,https://www.facebook.com/Aislinn-Dawn-159967720683865/
103376586362778,Tinplate Studios - Steampunk Wonders and Bodgery,,,Local Business,0,1409,3,yes,https://www.facebook.com/Tinplate-Studios-Steampunk-Wonders-and-Bodgery-103376586362778/
174572809256611,Talismana Designs,,talismanadesigns,Clothing (Brand),0,3647,35,yes,https://www.facebook.com/talismanadesigns/
200920743280347,Ragged Edge Leatherworks,,RaggedEdgeLeather,Costume Shop,0,4618,1,yes,https://www.facebook.com/RaggedEdgeLeather/
176423849050121,Green Fairy Grotto,,,Artist,0,17,0,yes,https://www.facebook.com/Green-Fairy-Grotto-176423849050121/
54517863686,FaerySpell Creations,,faeryspellcreations,Artist,0.01,4071,6,yes,https://www.facebook.com/faeryspellcreations/
138743291205,Enchanted Dream Wear,,,Clothing (Brand),0,17581,6,yes,https://www.facebook.com/Enchanted-Dream-Wear-138743291205/
144366128964762,"Dreadful Falls, USA",,DreadfulFallsUSA,Clothing (Brand),0,412,0,yes,https://www.facebook.com/DreadfulFallsUSA/
130314498750,Dark Fusion Boutique,,darkfusionboutique,Clothing (Brand),0,9062,7,yes,https://www.facebook.com/darkfusionboutique/
76393709150,Blue Lily Adornments,,BlueLilyAdornments,Local Business,0,166,0,yes,https://www.facebook.com/BlueLilyAdornments/
126183240745796,Granny's Faerie Cottage,,Grannysfaecottage,Community,0,47,0,yes,https://www.facebook.com/Grannysfaecottage/
212378925242,Grannywitch's Faerie Cottage,,,Community,0,12,0,yes,https://www.facebook.com/Grannywitchs-Faerie-Cottage-212378925242/
349739242603,Vamplets,,Vamplet,Games/Toys,0,120080,55,yes,https://www.facebook.com/Vamplet/
123677114339742,"Badali Jewelry Specialties, Inc",,BadaliJewelrySpecialties,Jewelry/Watches,0.02,3963,48,yes,https://www.facebook.com/BadaliJewelrySpecialties/
126504997364828,Onion Head Monster,,OnionHeadMonster,Product/Service,0.04,763,2,yes,https://www.facebook.com/OnionHeadMonster/
30271913018,Triptych Books,,triptychbooks,Publisher,0,611,0,yes,https://www.facebook.com/triptychbooks/
189716257737145,Otter Illustration | Matthew Gordon Sallack,,otterillustration,Artist,0,793,4,yes,https://www.facebook.com/otterillustration/
269464283067122,Art of Julie Okahara,,julieokahara,Artist,0.01,644,31,yes,https://www.facebook.com/julieokahara/
142788702486660,Midwestern Cuban Comics,,,Book,0,68,0,yes,https://www.facebook.com/Midwestern-Cuban-Comics-142788702486660/
115717111354,Strange Matter Comics,,strangematter,Publisher,0,1544,2,yes,https://www.facebook.com/strangematter/
154006789370,VooDoo Bunny on Etsy,,,Website,0,323,0,yes,https://www.facebook.com/VooDoo-Bunny-on-Etsy-154006789370/
202318785568,Industrial Fairytale,,IndustrialFairytale,Artist,0,157,0,yes,https://www.facebook.com/IndustrialFairytale/
112975125396284,Flimflammery,,flimflammery,Artist,0.01,3872,32,yes,https://www.facebook.com/flimflammery/
150467508331907,Ferric Press,,FerricPress,Publisher,0,156,1,yes,https://www.facebook.com/FerricPress/
353657881470,Estylo Jewelry,,estylojewelry,Website,0,5588,2,yes,https://www.facebook.com/estylojewelry/
204581710626,le petit elefant,,bylepetitelefant,Local Business,0,2222,4,yes,https://www.facebook.com/bylepetitelefant/
89503692788,dorklandia,,dorklandia,Landmark & Historical Place,0,970,2,yes,https://www.facebook.com/dorklandia/
110340839009961,Dismal Things,,,Artist,0,609,1,yes,https://www.facebook.com/Dismal-Things-110340839009961/
156184927772317,Canon Tissue vART,,canontissue.vART,Artist,0,169,0,yes,https://www.facebook.com/canontissue.vART/
39266463149,Burger Force,,burgerforcecomics,Book,0,755,2,yes,https://www.facebook.com/burgerforcecomics/
179886558722741,Birdzilla Studios,,birdzillastudios,Local Business,0,69,0,yes,https://www.facebook.com/birdzillastudios/
311878235232,STRANGE AEONS MAGAZINE,,strange.aeons.mag,Magazine,0.01,7766,14,yes,https://www.facebook.com/strange.aeons.mag/
192137162841,Story of the Door : Art of Cari Corene,,storyofthedoor,Arts & Humanities Website,0,2559,5,yes,https://www.facebook.com/storyofthedoor/
158107970885056,"Avalon Comics & Games, Silverdale",,avaloncomics,Comic Bookstore,0.01,909,6,yes,https://www.facebook.com/avaloncomics/
201244720690,Molly Crabapple,,mollycrabappleart,Artist,0.01,27726,84,yes,https://www.facebook.com/mollycrabappleart/
352106456988,"Chris Claremont -- Official page -- appearances, etc.",,,Author,0,1985,4,yes,https://www.facebook.com/Chris-Claremont-Official-page-appearances-etc-352106456988/
32720757155,Chris Claremont Fans,,ChrisClaremontFanPage,Author,0,2131,56,yes,https://www.facebook.com/ChrisClaremontFanPage/
125588264157,Little Rainbow Comics,,littlerainbowcomics,Artist,0.03,7970,21,yes,https://www.facebook.com/littlerainbowcomics/
190827927622151,Penguins vs. Possums,,PenguinsVsPossums,Book,0.01,823,11,yes,https://www.facebook.com/PenguinsVsPossums/
39644305296,Fight Club,,FightClub,Movie,0,9651385,4588,yes,https://www.facebook.com/FightClub/
278729388831392,Go Kaboom,,KittyKaboomcosplay,Public Figure,0.02,850,138,no,https://www.facebook.com/KittyKaboomcosplay/
27791308891,Leah Cevoli,,LeahCevoli,Public Figure,0.01,2717,10,yes,https://www.facebook.com/LeahCevoli/
736698453018470,Green Mustard Entertainment,,GreenMustardEnt,Arts & Entertainment,0,9347,4,yes,https://www.facebook.com/GreenMustardEnt/
249354835094543,3rd Night Watch Baroness,,Cobra3NWBaroness,Public Figure,0,1639,0,yes,https://www.facebook.com/Cobra3NWBaroness/
173249802718265,I Love NERD Girls,,ilovenerdgirls,Entertainment Website,0,41455,24,yes,https://www.facebook.com/ilovenerdgirls/
135344749813966,Killer Cupcake Event Photography,,KillerCupcakePhoto,Local Business,0,2019,5,yes,https://www.facebook.com/KillerCupcakePhoto/
107876595931618,Happy Hoodie Friends,,HappyHoodieFriends,Company,0,1983,0,yes,https://www.facebook.com/HappyHoodieFriends/
447473458601120,Tonya Kay,,brutallyelegant,Artist,0.07,10553,198,yes,https://www.facebook.com/brutallyelegant/
173124552713836,The Raven: Night of the Sinecore,,,Book,0,248,0,yes,https://www.facebook.com/The-Raven-Night-of-the-Sinecore-173124552713836/
215204471085,Universal Studios Entertainment,,universalstudiosentertainment,Movie/Television Studio,0.05,8247425,15512,yes,https://www.facebook.com/universalstudiosentertainment/
110979742251862,Cowboys & Aliens,,cowboysandaliens,Fictional Character,0,520497,148,yes,https://www.facebook.com/cowboysandaliens/
142208022510169,Stephen Stanton,,stephenstantonofficial,Public Figure,0.02,36106,182,yes,https://www.facebook.com/stephenstantonofficial/
201057056573949,Rick Fitts,,rick.fitts.actor,Actor,0.06,4928,141,yes,https://www.facebook.com/rick.fitts.actor/
146204675459782,Games For All,,,Landmark & Historical Place,0,2570,1,yes,https://www.facebook.com/Games-For-All-146204675459782/
273824104039,Kotaku,,kotaku,Video Game,0.89,1090444,47411,no,https://www.facebook.com/kotaku/
179645015399909,Cascade Games LLC,,CascadeGames,Community Organization,0.01,2056,23,yes,https://www.facebook.com/CascadeGames/
107796199255812,Bar Sinister,,ClubBarSinister,Dance & Night Club,0.08,31258,346,yes,https://www.facebook.com/ClubBarSinister/
117090538331990,Stripperella,,,Public Figure,0,1264,1,yes,https://www.facebook.com/Stripperella-117090538331990/
165657353449512,1821 Media,,1821Media,Media/News Company,0.01,5047,3,yes,https://www.facebook.com/1821Media/
200030133348469,Icon Ultra Lounge DTLA,,NightlifeDTLA,Dance & Night Club,0,10932,13,yes,https://www.facebook.com/NightlifeDTLA/
213789688646814,Zurvived,,Zurvived,TV Show,0,1896,0,yes,https://www.facebook.com/Zurvived/
109611095731239,Erin Gray,,,Artist,0,3711,0,yes,https://www.facebook.com/pages/Erin-Gray/109611095731239
122698922149,Bad Kids of Crestview Academy,,badkidsofcrestviewacademy,Movie,0,21250,6,yes,https://www.facebook.com/badkidsofcrestviewacademy/
187733727912729,My L.A. Lifestyle,,LALifestyle,Society & Culture Website,0.03,1458,7,yes,https://www.facebook.com/LALifestyle/
216905741677,Kato's SteampunkCouture,,steampunkcouture,Clothing (Brand),0,282621,135,no,https://www.facebook.com/steampunkcouture/
220402664661321,Trigger Men,,triggermencomic,Book,0,125,0,yes,https://www.facebook.com/triggermencomic/
131312206888547,Stan Lee Foundation,,StanLeeFoundation,Nonprofit Organization,0,22732,22,yes,https://www.facebook.com/StanLeeFoundation/
174038792606714,BaxaArt,,BaxaArtPage,Artist,0.01,2257,20,yes,https://www.facebook.com/BaxaArtPage/
91093569807,Ghoul Girls,,GhoulGirls,Website,0.01,5681,78,yes,https://www.facebook.com/GhoulGirls/
174785152555304,Courtney Merritt,,OfficialCourtneyMerritt,Artist,0,694,0,yes,https://www.facebook.com/OfficialCourtneyMerritt/
174441732606640,Tensei Sugahara,,TenseiSugaharaOfficial,Artist,0,711,0,yes,https://www.facebook.com/TenseiSugaharaOfficial/
115223061861755,Asian Walkway,,AsianWalkway,News & Media Website,0,244,0,yes,https://www.facebook.com/AsianWalkway/
299762403383012,Katrina A Johnson,,KatrinaAJohnsonFan,Artist,0,2980,1,yes,https://www.facebook.com/KatrinaAJohnsonFan/
113415538668832,Katrina Johnson,,,Public Figure,0,407,0,no,https://www.facebook.com/pages/Katrina-Johnson/113415538668832
30979264939,Black Phoenix Alchemy Lab,,BlackPhoenixAlchemyLab,Retail Company,0.05,32794,573,yes,https://www.facebook.com/BlackPhoenixAlchemyLab/
114473742496,Creepy LA,,creepyla,Entertainment Website,0.01,15089,18,yes,https://www.facebook.com/creepyla/
117311931614158,Vigilante Project,,vigilanteproject,Book Series,0,819,0,yes,https://www.facebook.com/vigilanteproject/
263692336982286,The Jokermobile,,jokermobile,Artist,0,173,0,yes,https://www.facebook.com/jokermobile/
403410578237,Pop Culture Monster,,PopCultureMonster,Entertainment Website,0,1664,0,yes,https://www.facebook.com/PopCultureMonster/
112328562792,Hidden Los Angeles,,HiddenLA,Community Organization,0.21,389735,13389,yes,https://www.facebook.com/HiddenLA/
197242973688417,LivingSocial,,LivingSocial,Website,0.03,1792047,744,yes,https://www.facebook.com/LivingSocial/
617075505151946,The Jace Hall Show,,jhs,Gaming Video Creator,0.01,18585,16,yes,https://www.facebook.com/jhs/
112657968745574,The Jace Hall Show,,,TV Show,0,1478,0,yes,https://www.facebook.com/pages/The-Jace-Hall-Show/112657968745574
219737800488,VampireKitten,,VampireKittenArt,Artist,0.05,6317,155,yes,https://www.facebook.com/VampireKittenArt/
115583775124909,The Devastator,,devastatorpress,Publisher,0.01,1463,1,yes,https://www.facebook.com/devastatorpress/
200955576607956,The Woman in Black,,TheWomanInBlackMovie,Movie,0,2022705,737,no,https://www.facebook.com/TheWomanInBlackMovie/
333097528535,The Woman in Black - Official Fan Page,,thewomaninblack,Performance Art Theatre,0.01,31778,62,yes,https://www.facebook.com/thewomaninblack/
167077639984184,DaNiEl RaDcLiFfE,,,Artist,0,3927,3,no,https://www.facebook.com/DaNiEl-RaDcLiFfE-167077639984184/
171262156281653,Has anyone noticed how much Daniel Radcliffe looks like Harry Potter?,,dradhpot,Radio Station,0,147069,69,yes,https://www.facebook.com/dradhpot/
104633739323,Daniel Jacob Radcliffe,,danjacobradcliffe,Community,0,216259,128,yes,https://www.facebook.com/danjacobradcliffe/
108552769204345,Desert Wind Comics,,Desertwindcomics,Product/Service,0.03,1933,104,yes,https://www.facebook.com/Desertwindcomics/
185352738150137,Athena Stamos,,GirlFromLA,Public Figure,0,1070,9,yes,https://www.facebook.com/GirlFromLA/
146920611998090,Dirty Girl,,dirtygirlfilm,Movie,0,25398,97,no,https://www.facebook.com/dirtygirlfilm/
157762410909474,Dirty Girl,,,Movie,0,1504,0,yes,https://www.facebook.com/pages/Dirty-Girl/157762410909474
213933375297821,Renegades of Dub,,r3n3gad3sofdub,Musician/Band,0,231,0,yes,https://www.facebook.com/r3n3gad3sofdub/
6236554527,Kelly,,KellyOMGShoes,Fictional Character,0,42897,23,yes,https://www.facebook.com/KellyOMGShoes/
255364922374,Comic-Con International,,comiccon,Nonprofit Organization,0.07,1998258,2405,yes,https://www.facebook.com/comiccon/
149031504348,1iota,,1iota,Broadcasting & Media Production Company,0.05,208442,660,yes,https://www.facebook.com/1iota/
84993271025,Angel City Derby,,angelcityderby,Sports Club,0.03,10420,108,yes,https://www.facebook.com/angelcityderby/
129835137057973,The Chiodo Brothers,,,Interest,0,670,0,no,https://www.facebook.com/pages/The-Chiodo-Brothers/129835137057973
208786129149388,Le Beauty Exorcist,,lebeautyexorcist,Jewelry/Watches,0.01,9531,2,yes,https://www.facebook.com/lebeautyexorcist/
100257927093,Manic Panic,,MANICPANICNYC,Cosmetics Store,0.09,226798,1400,yes,https://www.facebook.com/MANICPANICNYC/
86309516338,Ajuku Girls,,,Album,0,1006,0,yes,https://www.facebook.com/Ajuku-Girls-86309516338/
9778912428,Girls and Corpses Magazine,,GirlsandCorpsesMagazine,Publisher,0.12,202415,154,yes,https://www.facebook.com/GirlsandCorpsesMagazine/
200353786681189,C2 Props,,C2Props,Local Business,0,8537,5,no,https://www.facebook.com/C2Props/
114250430692,Jane Velez-Mitchell,,JaneVelezMitchell,Journalist,0.29,893802,11396,no,https://www.facebook.com/JaneVelezMitchell/
121304931230149,Copic Markers,,copicmarker,Interest,0.03,144813,535,yes,https://www.facebook.com/copicmarker/
100984385860,Blast from the Past,,blastfromthepastinc,Collectibles Store,0.01,2222,32,yes,https://www.facebook.com/blastfromthepastinc/
49224123034,Earth-2 Comics,,Earth2Comics,Comic Bookstore,0.01,4331,116,yes,https://www.facebook.com/Earth2Comics/
113467428686638,Emerald Knights Comics and Games,,ekcomicsandgames,Collectibles Store,0.04,2028,46,yes,https://www.facebook.com/ekcomicsandgames/
163010000377111,Freshly Inked Magazine,,inkednyc,Magazine,1.23,1408924,3802,yes,https://www.facebook.com/inkednyc/
229391507098607,Teenage Mutant Ninja Turtle Van,,TeenageMutantNinjaTurtleVan,Fictional Character,0.02,5571,36,yes,https://www.facebook.com/TeenageMutantNinjaTurtleVan/
103221466391169,SFX Space,,sfxspace,Arts & Humanities Website,0.01,391,0,yes,https://www.facebook.com/sfxspace/
177981038904334,Stygian Siryn,,stygiansiryn,Fashion Model,0.01,1103,50,yes,https://www.facebook.com/stygiansiryn/
112032875480830,Neil Turbin,,,Public Figure,0,488,0,no,https://www.facebook.com/pages/Neil-Turbin/112032875480830
257142970970428,Alisa Reyes,,alisareyesfanpage,Artist,0.02,3840,31,yes,https://www.facebook.com/alisareyesfanpage/
151459011554583,Nuke The Fridge Con,,nukethefridgecon,Community,0,1785,0,yes,https://www.facebook.com/nukethefridgecon/
664432390346832,NickSplat,,NickSplat,TV Network,0.1,1931750,319012,yes,https://www.facebook.com/NickSplat/
126306247392030,Tanya Tate,,RealTanyaTate,Public Figure,0.07,341592,1105,no,https://www.facebook.com/RealTanyaTate/
134098579933699,The Dragon's Lair,,plushiezoo,Pop-Up Shop,0,248,2,yes,https://www.facebook.com/plushiezoo/
148404201873438,Optimystical Studios,,Optimysticals,Shopping & Retail,0.02,661,4,no,https://www.facebook.com/Optimysticals/
116415939675,SteampoweredPinky,,MoreSteam,Arts & Entertainment,0,185,0,yes,https://www.facebook.com/MoreSteam/
122268857858100,Chocolate Covered Cosplay,,ChocolateCoveredCosplay,Public Figure,0.02,8814,567,yes,https://www.facebook.com/ChocolateCoveredCosplay/
157011394356172,Fugu Press,,FuguPress,Media/News Company,0,82,0,yes,https://www.facebook.com/FuguPress/
135969613102332,Fugu Fugu Press,,,Local Business,0,420,0,no,https://www.facebook.com/Fugu-Fugu-Press-135969613102332/
101868446528536,Geoffrey's Comics,,geoffreyscomics,Comic Bookstore,0.02,3433,94,yes,https://www.facebook.com/geoffreyscomics/
117921141586751,All That,,AllThat,TV Show,0,1303045,3893,yes,https://www.facebook.com/AllThat/
109177709176521,PMS Adventures,,,Fictional Character,0,475,0,yes,https://www.facebook.com/PMS-Adventures-109177709176521/
31399788406,Pacific Media Expo,,PacificMediaExpo,Organization,0,8558,25,yes,https://www.facebook.com/PacificMediaExpo/
8024752961,GNB Cosplay,,GNBCosplay,Local Business,0.01,1873,2,yes,https://www.facebook.com/GNBCosplay/
68446016585,Anime V,,AnimeV,Shopping & Retail,0,1394,1,yes,https://www.facebook.com/AnimeV/
151329944884406,Latchkey Studios,,,Artist,0,101,0,yes,https://www.facebook.com/Latchkey-Studios-151329944884406/
167713369924929,Comic Booked,,ComicBooked,Website,0.04,9966,23,yes,https://www.facebook.com/ComicBooked/
89495639369,The Plumed Serpent,,,Artist,0,8075,245,yes,https://www.facebook.com/The-Plumed-Serpent-89495639369/
147164635348625,Orion's Belt,,FableCorp,Book,0,2221,5,yes,https://www.facebook.com/FableCorp/
170515002962290,Comediva,,comediva,Entertainment Website,0,5874,8,yes,https://www.facebook.com/comediva/
108207532558006,Butcher Babies,,butcherbabies,Musician/Band,0.17,321141,6582,yes,https://www.facebook.com/butcherbabies/
105514699482269,View Askew Productions,,,Local Business,0,8277,0,no,https://www.facebook.com/pages/View-Askew-Productions/105514699482269
109848425754962,Wizard World,,wizardworld,Company,0.2,449192,5590,yes,https://www.facebook.com/wizardworld/
112548702157636,Los Angeles Convention Center,,ConventionLA,Convention Center,0.02,75415,1584,no,https://www.facebook.com/ConventionLA/
91271679682,Convention Scene,,conventionscene,Entertainment Website,0.29,4088,22,yes,https://www.facebook.com/conventionscene/
13245023186,Palringo,,palringo,App Page,0,205786,42,no,https://www.facebook.com/palringo/
100834231907,Tosh.0,,toshpoint0,TV Show,0.14,9060637,250015,yes,https://www.facebook.com/toshpoint0/
80744282934,KillerFilm.com,,,Local Business,0,3574,1,yes,https://www.facebook.com/KillerFilmcom-80744282934/
175526799158833,GeekDown,,GeekDownShow,TV Show,0,298,0,yes,https://www.facebook.com/GeekDownShow/
105801749453161,League of Legends,,,Video Game,0,986806,0,no,https://www.facebook.com/pages/League-of-Legends/105801749453161
82061850555,League of Legends,,leagueoflegends,Games/Toys,1.9,15033410,196066,yes,https://www.facebook.com/leagueoflegends/
161795873860776,Domain Of Horror,,DomainOfHorror1,News & Media Website,0.09,6091,66,yes,https://www.facebook.com/DomainOfHorror1/
106090466088146,Ken Foree,,,Public Figure,0,5223,0,no,https://www.facebook.com/pages/Ken-Foree/106090466088146
468780136583300,FandomVerse Expo,,FandomVerseExpo,Event,0,1723,0,yes,https://www.facebook.com/FandomVerseExpo/
49724262773,Black Nerd Comedy,,BlackNerdComedy,Comedian,0.03,84492,167,yes,https://www.facebook.com/BlackNerdComedy/
140243756952,The League of S.T.E.A.M.,,LeagueofSTEAM,Product/Service,0,27926,60,yes,https://www.facebook.com/LeagueofSTEAM/
226350690636,The Official Power Morphicon Convention,,,Convention Center,0.37,121491,2178,yes,https://www.facebook.com/The-Official-Power-Morphicon-Convention-226350690636/
227509880623386,Healthy for Life,,BetterHealthThruNutrition,Nutritionist,0,1702,2,yes,https://www.facebook.com/BetterHealthThruNutrition/
113698221973753,I-Mockery,,,Website,0,165,0,no,https://www.facebook.com/pages/I-Mockery/113698221973753
228703133833581,Zombie Outlaw (Comic Book),,zombieoutlawcomic,Media/News Company,0,589,2,yes,https://www.facebook.com/zombieoutlawcomic/
11647525759,Onch,,onchmovement,Company,0.03,20211,23,yes,https://www.facebook.com/onchmovement/
114458500347,Hyaena Gallery,,hyaenaart,Art Gallery,0.02,6923,139,yes,https://www.facebook.com/hyaenaart/
36272390067,The Comic Bug,,thecomicbug,Comic Bookstore,0.02,5931,36,yes,https://www.facebook.com/thecomicbug/
124525807586757,Comic Book Junkie,,,Community,0,201,0,yes,https://www.facebook.com/Comic-Book-Junkie-124525807586757/
142483835784696,Team Unicorn,,TeamUnicornFTW,Artist,0,29234,8,yes,https://www.facebook.com/TeamUnicornFTW/
104047792965421,Los Angeles Convention Center,,,Movie Theater,0,1055,0,no,https://www.facebook.com/pages/Los-Angeles-Convention-Center/104047792965421
109016209163833,Cosmic Motors,,cosmicmotors,Book,0,8866,2,no,https://www.facebook.com/cosmicmotors/
108380252570705,Cobra 3rd Night Watch,,Cobra3NW,Community,0,1599,1,yes,https://www.facebook.com/Cobra3NW/
209618922393107,OZopolis,,OZopolis,Book,0,448,1,yes,https://www.facebook.com/OZopolis/
117774008317830,Sand Dollar Press,,SandDollarPress,Website,0,865,0,yes,https://www.facebook.com/SandDollarPress/
